Year,player_name,last_name,last_name_year,first_name,team,team_clean,Position,games_played,goals,assists,points,penalty_mins,pp_goals,pp_assists,sh_goals,sh_assists,
2014,"Bennett, Jordan",Bennett,"Bennett, 2014", Jordan,KWE,KWE,F,1,1,0,1,0,0,0,0,0,
2014,"Bomberry, Tyson",Bomberry,"Bomberry, 2014", Tyson,SNA,SNA,D,2,0,1,1,0,0,0,0,0,
2014,"Boreland, Aaron",Boreland,"Boreland, 2014", Aaron,MIS,MIS,,2,1,0,1,2,0,0,0,0,
2014,"Chatelain, Luc",Chatelain,"Chatelain, 2014", Luc,SNA,SNA,AP,4,0,1,1,7,0,0,0,0,
2014,"Coates, Spencer",Coates,"Coates, 2014", Spencer,SCA,SCA,,20,0,1,1,42,0,0,0,0,
2014,"Davidson, Gregory",Davidson,"Davidson, 2014", Gregory,TOR,TOR,T,11,1,0,1,8,0,0,0,0,
2014,"DeGuire, Jesse",DeGuire,"DeGuire, 2014", Jesse,SCA,SCA,,1,0,1,1,0,0,0,0,0,
2014,"Ellerton, Nick",Ellerton,"Ellerton, 2014", Nick,TOR,TOR,T,12,0,1,1,14,0,0,0,0,
2014,"Gagne, Josh",Gagne,"Gagne, 2014", Josh,BRA,BRA,T,8,0,1,1,2,0,0,0,0,
2014,"Henhawk, Bo",Henhawk,"Henhawk, 2014", Bo,SNA,SNA,F,1,1,0,1,12,0,0,0,0,
2014,"Hill, Brayden",Hill,"Hill, 2014", Brayden,SNA,SNA,F,2,1,0,1,0,0,0,0,0,
2014,"Hulbert, Jackson",Hulbert,"Hulbert, 2014", Jackson,TOR,TOR,T,2,1,0,1,0,0,0,0,0,
2014,"Jeffery, Warren",Jeffery,"Jeffery, 2014", Warren,ORA,ORA,D,11,0,1,1,22,0,0,0,0,
2014,"Johnston, Alec",Johnston,"Johnston, 2014", Alec,PET,PET,AP,4,1,0,1,0,0,0,0,0,
2014,"Jones-Smith, Jordi",Jones-Smith,"Jones-Smith, 2014", Jordi,WHI,WHI,D,20,0,1,1,5,0,0,0,0,
2014,"Jones, Callum",Jones,"Jones, 2014", Callum,BUR,BUR,AP,2,0,1,1,2,0,0,0,0,
2014,"Kelly, Jack",Kelly,"Kelly, 2014", Jack,TOR,TOR,,5,0,1,1,0,0,0,0,0,
2014,"Killingbeck, Jayd",Killingbeck,"Killingbeck, 2014", Jayd,PET,PET,T,13,0,1,1,8,0,0,0,0,
2014,"King, Will",King,"King, 2014", Will,BLS,BLS,,1,0,1,1,0,0,0,0,0,
2014,"Kingston, Brett",Kingston,"Kingston, 2014", Brett,WHI,WHI,,1,1,0,1,0,0,0,0,0,
2014,"Kirby, Shagohanih",Kirby,"Kirby, 2014", Shagohanih,SNA,SNA,,2,0,1,1,0,0,0,0,0,
2014,"Mawdsley, Colin",Mawdsley,"Mawdsley, 2014", Colin,BLS,BLS,,2,1,0,1,2,0,0,0,0,
2014,"Mika, John",Mika,"Mika, 2014", John,BLS,BLS,D,10,0,1,1,15,0,0,0,0,
2014,"Neufeldt, Matt",Neufeldt,"Neufeldt, 2014", Matt,KWE,KWE,,9,0,1,1,9,0,0,0,0,
2014,"Nishimura, Jackson",Nishimura,"Nishimura, 2014", Jackson,TOR,TOR,T,14,0,1,1,2,0,0,0,0,
2014,"ORahilly, Connor",ORahilly,"ORahilly, 2014", Connor,WHI,WHI,,1,0,1,1,0,0,0,0,0,
2014,"Pedwell AP, Kyle",Pedwell AP,"Pedwell AP, 2014", Kyle,SCA,SCA,,1,0,1,1,0,0,0,0,0,
2014,"Redding, Austin AP",Redding,"Redding, 2014", Austin AP,BUR,BUR,T,3,1,0,1,2,1,0,0,0,
2014,"Robinson, Noah",Robinson,"Robinson, 2014", Noah,MIS,MIS,,2,1,0,1,4,0,0,0,0,
2014,"Secord, Spencer AP",Secord,"Secord, 2014", Spencer AP,TOR,TOR,T,5,0,1,1,2,0,0,0,0,
2014,"Shear, Jahmal",Shear,"Shear, 2014", Jahmal,MIS,MIS,D,3,0,1,1,0,0,0,0,0,
2014,"Smitheram, Antony",Smitheram,"Smitheram, 2014", Antony,MIS,MIS,,4,0,1,1,6,0,0,0,0,
2014,"Stewart, Todd",Stewart,"Stewart, 2014", Todd,MIS,MIS,,3,0,1,1,0,0,0,0,0,
2014,"Stovel, Robbie",Stovel,"Stovel, 2014", Robbie,ORA,ORA,D,4,0,1,1,0,0,0,0,0,
2014,"Stroscher, Jake",Stroscher,"Stroscher, 2014", Jake,MIS,MIS,,2,0,1,1,0,0,0,0,0,
2014,"Thornhill, Patrick",Thornhill,"Thornhill, 2014", Patrick,SNA,SNA,D,5,1,0,1,29,0,0,0,0,
2014,"Tomkinson, Mac",Tomkinson,"Tomkinson, 2014", Mac,BLS,BLS,D,13,0,1,1,37,0,0,0,0,
2014,"Walker, Nolan",Walker,"Walker, 2014", Nolan,MIS,MIS,D,3,0,1,1,0,0,0,0,0,
2014,"Wright, Mason",Wright,"Wright, 2014", Mason,BUR,BUR,O,1,0,1,1,0,0,0,0,0,
2014,"Antram, Tyler",Antram,"Antram, 2014", Tyler,WHI,WHI,,1,0,0,0,0,0,0,0,0,
2014,"Anyon AP, Ben",Anyon AP,"Anyon AP, 2014", Ben,ORA,ORA,,1,0,0,0,0,0,0,0,0,
2014,"Bamford, Mike",Bamford,"Bamford, 2014", Mike,BRA,BRA,,1,0,0,0,2,0,0,0,0,
2014,"Bell, Zach",Bell,"Bell, 2014", Zach,BRA,BRA,D,1,0,0,0,15,0,0,0,0,
2014,"Black, Randy",Black,"Black, 2014", Randy,ORA,ORA,T,1,0,0,0,0,0,0,0,0,
2014,"Bolduc, Mitch",Bolduc,"Bolduc, 2014", Mitch,MIS,MIS,,2,0,0,0,2,0,0,0,0,
2014,"Brosek, Joseph",Brosek,"Brosek, 2014", Joseph,MIS,MIS,,1,0,0,0,0,0,0,0,0,
2014,"Brosek, Will",Brosek,"Brosek, 2014", Will,MIS,MIS,,3,0,0,0,0,0,0,0,0,
2014,"Bumford, Michael",Bumford,"Bumford, 2014", Michael,MIS,MIS,,1,0,0,0,0,0,0,0,0,
2014,"Burke, Liam",Burke,"Burke, 2014", Liam,TOR,TOR,D,9,0,0,0,6,0,0,0,0,
2014,"Burke, Liam",Burke,"Burke, 2014", Liam,MIS,MIS,,1,0,0,0,0,0,0,0,0,
2014,"Burke, Steven",Burke,"Burke, 2014", Steven,MIS,MIS,AP,4,0,0,0,18,0,0,0,0,
2014,"Burr AP, Brandan",Burr AP,"Burr AP, 2014", Brandan,TOR,TOR,T,4,0,0,0,2,0,0,0,0,
2014,"Cambell, Riley",Cambell,"Cambell, 2014", Riley,PET,PET,,1,0,0,0,0,0,0,0,0,
2014,"Caufield, Sean",Caufield,"Caufield, 2014", Sean,BLS,BLS,,1,0,0,0,0,0,0,0,0,
2014,"Cavalaire, Sebastian",Cavalaire,"Cavalaire, 2014", Sebastian,MIS,MIS,,1,0,0,0,0,0,0,0,0,
2014,"Cavim, Nick",Cavim,"Cavim, 2014", Nick,SCA,SCA,F,1,0,0,0,2,0,0,0,0,
2014,"Celetano, Teilen",Celetano,"Celetano, 2014", Teilen,PET,PET,D,1,0,0,0,2,0,0,0,0,
2014,"Challice, Dan",Challice,"Challice, 2014", Dan,PET,PET,D,3,0,0,0,0,0,0,0,0,
2014,"Charalabides, Adam",Charalabides,"Charalabides, 2014", Adam,ORA,ORA,,1,0,0,0,0,0,0,0,0,
2014,"Chatelainc, Luc",Chatelainc,"Chatelainc, 2014", Luc,NA,NA,,1,0,0,0,0,0,0,0,0,
2014,"Costello, Ciaron",Costello,"Costello, 2014", Ciaron,MIS,MIS,,1,0,0,0,0,0,0,0,0,
2014,"Crowe, Cam",Crowe,"Crowe, 2014", Cam,PET,PET,D,4,0,0,0,8,0,0,0,0,
2014,"Desiderio, Eddy",Desiderio,"Desiderio, 2014", Eddy,MIS,MIS,,2,0,0,0,22,0,0,0,0,
2014,"Domachevski, Sam",Domachevski,"Domachevski, 2014", Sam,MIS,MIS,,2,0,0,0,0,0,0,0,0,
2014,"Donville, Jonathan",Donville,"Donville, 2014", Jonathan,BUR,BUR,AP,1,0,0,0,0,0,0,0,0,
2014,"Eddy, Garrett",Eddy,"Eddy, 2014", Garrett,WHI,WHI,T,1,0,0,0,0,0,0,0,0,
2014,"Emerson, Kyle",Emerson,"Emerson, 2014", Kyle,TOR,TOR,,2,0,0,0,0,0,0,0,0,
2014,"Fannell, Bradley",Fannell,"Fannell, 2014", Bradley,SCA,SCA,,1,0,0,0,0,0,0,0,0,
2014,"Fedyck, Todd",Fedyck,"Fedyck, 2014", Todd,KWE,KWE,F,1,0,0,0,0,0,0,0,0,
2014,"Ferchat, Dan",Ferchat,"Ferchat, 2014", Dan,MIS,MIS,,3,0,0,0,0,0,0,0,0,
2014,"Fletcher, Landon",Fletcher,"Fletcher, 2014", Landon,MIS,MIS,,3,0,0,0,0,0,0,0,0,
2014,"Forde, Malcolm",Forde,"Forde, 2014", Malcolm,BUR,BUR,,1,0,0,0,0,0,0,0,0,
2014,"Forster, Aaron",Forster,"Forster, 2014", Aaron,PET,PET,D,3,0,0,0,0,0,0,0,0,
2014,"Gibson, Kurt",Gibson,"Gibson, 2014", Kurt,SNA,SNA,,1,0,0,0,0,0,0,0,0,
2014,"Grimes, Reilly",Grimes,"Grimes, 2014", Reilly,MIS,MIS,,4,0,0,0,0,0,0,0,0,
2014,"Haliburton, Chris",Haliburton,"Haliburton, 2014", Chris,BLS,BLS,D,1,0,0,0,0,0,0,0,0,
2014,"Harris, Josh",Harris,"Harris, 2014", Josh,SCA,SCA,D,8,0,0,0,4,0,0,0,0,
2014,"Heins, Nick",Heins,"Heins, 2014", Nick,BLS,BLS,D,4,0,0,0,0,0,0,0,0,
2014,"Henderson, Luke",Henderson,"Henderson, 2014", Luke,KWE,KWE,,2,0,0,0,0,0,0,0,0,
2014,"Howell, Sawyer",Howell,"Howell, 2014", Sawyer,MIS,MIS,,3,0,0,0,0,0,0,0,0,
2014,"Jonathan, Brier",Jonathan,"Jonathan, 2014", Brier,SNA,SNA,TR,2,0,0,0,0,0,0,0,0,
2014,"Kelly, Rowan",Kelly,"Kelly, 2014", Rowan,TOR,TOR,T,3,0,0,0,2,0,0,0,0,
2014,"Legault, Jessie",Legault,"Legault, 2014", Jessie,MIS,MIS,,1,0,0,0,0,0,0,0,0,
2014,"Leroux, Paxton",Leroux,"Leroux, 2014", Paxton,PET,PET,D,5,0,0,0,61,0,0,0,0,
2014,"Letourneau, Keegan",Letourneau,"Letourneau, 2014", Keegan,MIS,MIS,D,6,0,0,0,31,0,0,0,0,
2014,"Mayea, Devyn",Mayea,"Mayea, 2014", Devyn,BUR,BUR,AP,1,0,0,0,0,0,0,0,0,
2014,"Mayhead, Alex",Mayhead,"Mayhead, 2014", Alex,TOR,TOR,,2,0,0,0,0,0,0,0,0,
2014,"McCallum, Kyle",McCallum,"McCallum, 2014", Kyle,MIS,MIS,,3,0,0,0,0,0,0,0,0,
2014,"McKenzie, Nathan",McKenzie,"McKenzie, 2014", Nathan,TOR,TOR,T,10,0,0,0,2,0,0,0,0,
2014,"McKinnon, Tyler",McKinnon,"McKinnon, 2014", Tyler,MIS,MIS,,2,0,0,0,6,0,0,0,0,
2014,"McNutt, Nicholas",McNutt,"McNutt, 2014", Nicholas,MIS,MIS,,4,0,0,0,0,0,0,0,0,
2014,"Menecola, Joey",Menecola,"Menecola, 2014", Joey,MIS,MIS,,2,0,0,0,4,0,0,0,0,
2014,"Meredith, Teagan",Meredith,"Meredith, 2014", Teagan,WHI,WHI,,1,0,0,0,0,0,0,0,0,
2014,"Orvis, Jake",Orvis,"Orvis, 2014", Jake,MIS,MIS,,2,0,0,0,2,0,0,0,0,
2014,"Pace, Brett",Pace,"Pace, 2014", Brett,SCA,SCA,,1,0,0,0,2,0,0,0,0,
2014,"Prochazka, Tomas",Prochazka,"Prochazka, 2014", Tomas,TOR,TOR,,1,0,0,0,0,0,0,0,0,
2014,"Rehanek AP, Tyrus",Rehanek AP,"Rehanek AP, 2014", Tyrus,BRA,BRA,O,1,0,0,0,0,0,0,0,0,
2014,"Roundpoint, Dalton",Roundpoint,"Roundpoint, 2014", Dalton,PET,PET,D,1,0,0,0,0,0,0,0,0,
2014,"Sacerty, Tom",Sacerty,"Sacerty, 2014", Tom,SCA,SCA,D,1,0,0,0,0,0,0,0,0,
2014,"Staats, Jerry",Staats,"Staats, 2014", Jerry,SNA,SNA,AP,1,0,0,0,0,0,0,0,0,
2014,"Stewart, Todd",Stewart,"Stewart, 2014", Todd,MIS,MIS,,4,0,0,0,2,0,0,0,0,
2014,"Stovel, Robbie",Stovel,"Stovel, 2014", Robbie,ORA,ORA,,2,0,0,0,0,0,0,0,0,
2014,"Stovel, Robbie",Stovel,"Stovel, 2014", Robbie,ORA,ORA,,1,0,0,0,0,0,0,0,0,
2014,"Sullivan, Ryan",Sullivan,"Sullivan, 2014", Ryan,BUR,BUR,T,1,0,0,0,0,0,0,0,0,
2014,"Sutton, Steve",Sutton,"Sutton, 2014", Steve,ORA,ORA,T,2,0,0,0,2,0,0,0,0,
2014,"Tamas, Alec",Tamas,"Tamas, 2014", Alec,SCA,SCA,,2,0,0,0,0,0,0,0,0,
2014,"Terry, Mark",Terry,"Terry, 2014", Mark,BRA,BRA,AP,2,0,0,0,0,0,0,0,0,
2014,"Thomas, Brad",Thomas,"Thomas, 2014", Brad,SCA,SCA,,1,0,0,0,0,0,0,0,0,
2014,"Toguri, Josh",Toguri,"Toguri, 2014", Josh,MIS,MIS,D,2,0,0,0,0,0,0,0,0,
2014,"Ursu AP, Zack",Ursu AP,"Ursu AP, 2014", Zack,ORA,ORA,,1,0,0,0,0,0,0,0,0,
2014,"Vymola, Jakub",Vymola,"Vymola, 2014", Jakub,TOR,TOR,,2,0,0,0,0,0,0,0,0,
2014,"Woods, Aaron",Woods,"Woods, 2014", Aaron,WHI,WHI,,1,0,0,0,0,0,0,0,0,
2013,"Smith, Dhane",Smith,"Smith, 2013", Dhane,KWE,KWE,F,20,61,51,112,16,9,11,9,3,
2013,"Powless, Johnny",Powless,"Powless, 2013", Johnny,SNA,SNA,F,17,47,57,104,8,12,14,5,2,
2013,"O`Connor, Reilly",O`Connor,"O`Connor, 2013", Reilly,WHI,WHI,F,19,23,78,101,15,2,25,1,4,
2013,"Knight, Curtis",Knight,"Knight, 2013", Curtis,WHI,WHI,F,20,37,51,88,4,7,13,3,2,
2013,"Hellyer, Rob",Hellyer,"Hellyer, 2013", Rob,ORA,ORA,T,20,38,49,87,4,10,10,0,1,
2013,"Evans, Turner",Evans,"Evans, 2013", Turner,PET,PET,O,16,28,58,86,16,4,12,1,3,
2013,"Ruest, Jacob",Ruest,"Ruest, 2013", Jacob,BUR,BUR,O,19,38,46,84,6,5,8,4,1,
2013,"Weidner, Jake",Weidner,"Weidner, 2013", Jake,BRA,BRA,O,20,46,38,84,8,7,9,3,1,
2013,"Whitlow, Kyle",Whitlow,"Whitlow, 2013", Kyle,BLS,BLS,F,20,34,49,83,8,8,11,0,0,
2013,"Lomas, Danny",Lomas,"Lomas, 2013", Danny,BUR,BUR,O,20,36,45,81,8,7,9,0,3,
2013,"Craig, Daniel",Craig,"Craig, 2013", Daniel,BLS,BLS,F,20,37,43,80,4,7,11,0,0,
2013,"Keenan, Ryan",Keenan,"Keenan, 2013", Ryan,WHI,WHI,F,20,31,43,74,25,7,8,0,4,
2013,"Lintner, Dan",Lintner,"Lintner, 2013", Dan,WHI,WHI,F,16,50,22,72,12,11,4,3,1,
2013,"Johnson, Josh",Johnson,"Johnson, 2013", Josh,SNA,SNA,F,16,31,40,71,12,7,9,0,3,
2013,"Keane, Dan",Keane,"Keane, 2013", Dan,BRA,BRA,O,18,26,45,71,8,4,11,0,3,
2013,"Murphy, Austin",Murphy,"Murphy, 2013", Austin,BLS,BLS,F,20,18,53,71,18,4,6,0,0,
2013,"Staats, Randy",Staats,"Staats, 2013", Randy,SNA,SNA,F,12,36,35,71,29,6,9,6,1,
2013,"Bomberry, Brendan",Bomberry,"Bomberry, 2013", Brendan,SNA,SNA,F,20,26,41,67,67,8,9,2,4,
2013,"Cloutier, Chris",Cloutier,"Cloutier, 2013", Chris,KWE,KWE,F,19,35,30,65,14,6,11,2,2,
2013,"Lee, Ryan",Lee,"Lee, 2013", Ryan,TOR,TOR,O,20,13,50,63,4,1,5,1,0,
2013,"Corbett, Patrick",Corbett,"Corbett, 2013", Patrick,BUR,BUR,T,19,24,38,62,20,3,8,1,0,
2013,"Levick, Chad",Levick,"Levick, 2013", Chad,TOR,TOR,O,20,27,35,62,29,6,9,0,0,
2013,"Benn, Brandon",Benn,"Benn, 2013", Brandon,ORA,ORA,T,18,35,24,59,6,6,6,1,0,
2013,"Michel, Dan",Michel,"Michel, 2013", Dan,PET,PET,O,20,36,23,59,17,1,3,2,1,
2013,"McCann, Wayne",McCann,"McCann, 2013", Wayne,BRA,BRA,O,20,16,42,58,28,3,9,0,1,
2013,"McMahon, Cody",McMahon,"McMahon, 2013", Cody,ORA,ORA,T,19,13,45,58,4,3,10,0,0,
2013,"Milligan, Cam",Milligan,"Milligan, 2013", Cam,PET,PET,O,19,25,33,58,0,7,5,0,0,
2013,"Robinson, Brandon",Robinson,"Robinson, 2013", Brandon,BRA,BRA,T,17,22,31,53,14,8,5,1,1,
2013,"Hulbert, Jackson",Hulbert,"Hulbert, 2013", Jackson,TOR,TOR,T,19,26,26,52,25,5,7,1,0,
2013,"Jackson, Kyle",Jackson,"Jackson, 2013", Kyle,KWE,KWE,F,19,32,20,52,58,9,5,1,0,
2013,"Webster, Dylan",Webster,"Webster, 2013", Dylan,BRA,BRA,O,20,20,31,51,6,2,2,0,1,
2013,"Currier, Josh",Currier,"Currier, 2013", Josh,PET,PET,O,16,20,30,50,19,6,3,1,0,
2013,"Sanders, TJ",Sanders,"Sanders, 2013", TJ,BLS,BLS,F,19,24,26,50,9,2,4,0,0,
2013,"Cole, Bryan",Cole,"Cole, 2013", Bryan,BUR,BUR,T,17,16,31,47,45,2,9,2,0,
2013,"Maracle, Haodais (Joseph)",Maracle,"Maracle, 2013", Haodais (Joseph),SNA,SNA,O,19,23,24,47,4,5,6,2,2,
2013,"Currier, Zac",Currier,"Currier, 2013", Zac,PET,PET,T,12,21,24,45,38,0,6,3,0,
2013,"Kealey, JP",Kealey,"Kealey, 2013", JP,MIS,MIS,F,20,17,27,44,4,3,9,0,0,
2013,"Dance, Jordan",Dance,"Dance, 2013", Jordan,ORA,ORA,T,17,18,24,42,25,2,7,1,0,
2013,"Joaquim, Anthony",Joaquim,"Joaquim, 2013", Anthony,MIS,MIS,T,20,21,20,41,18,4,10,2,1,
2013,"Robertson, Jordan",Robertson,"Robertson, 2013", Jordan,TOR,TOR,O,17,24,17,41,2,3,2,0,1,
2013,"Wales, Eric",Wales,"Wales, 2013", Eric,BUR,BUR,T,17,14,26,40,2,1,1,0,0,
2013,"Diachenko, Stefan",Diachenko,"Diachenko, 2013", Stefan,WHI,WHI,F,19,10,29,39,6,2,1,0,2,
2013,"Masterson, Tom",Masterson,"Masterson, 2013", Tom,KWE,KWE,F,18,9,30,39,47,1,10,0,0,
2013,"Shanks, Austin",Shanks,"Shanks, 2013", Austin,WHI,WHI,F,20,18,21,39,8,2,2,1,1,
2013,"Swift, Jeff",Swift,"Swift, 2013", Jeff,PET,PET,O,17,9,30,39,20,1,0,0,2,
2013,"Callaghan, Ryan",Callaghan,"Callaghan, 2013", Ryan,MIS,MIS,F,19,21,17,38,2,11,7,0,0,
2013,"White, Nate",White,"White, 2013", Nate,PET,PET,O,19,16,22,38,8,0,1,1,1,
2013,"Mackay, Ian",Mackay,"Mackay, 2013", Ian,ORA,ORA,T,20,20,17,37,16,0,7,2,1,
2013,"Apers, Nolan",Apers,"Apers, 2013", Nolan,BUR,BUR,O,20,19,17,36,14,4,3,1,0,
2013,"Bridle, Dallas",Bridle,"Bridle, 2013", Dallas,ORA,ORA,T,19,14,22,36,39,3,1,0,0,
2013,"Sheehan, Charlie",Sheehan,"Sheehan, 2013", Charlie,SCA,SCA,A,19,23,13,36,0,5,2,1,0,
2013,"Mawdsley, Mike",Mawdsley,"Mawdsley, 2013", Mike,BLS,BLS,F,19,19,15,34,6,1,0,0,0,
2013,"Albrecht, Tyler",Albrecht,"Albrecht, 2013", Tyler,BUR,BUR,T,19,21,12,33,8,1,2,1,0,
2013,"Caputo, Philip",Caputo,"Caputo, 2013", Philip,BRA,BRA,O,18,13,20,33,31,0,2,0,1,
2013,"Chaykowsky, Nick",Chaykowsky,"Chaykowsky, 2013", Nick,BLS,BLS,T,19,16,16,32,27,0,1,0,0,
2013,"Downs, Dereck",Downs,"Downs, 2013", Dereck,TOR,TOR,O,15,19,13,32,0,3,2,0,0,
2013,"Tinney, Joel",Tinney,"Tinney, 2013", Joel,BLS,BLS,F,10,11,21,32,4,1,5,0,0,
2013,"Ward, Cody",Ward,"Ward, 2013", Cody,SCA,SCA,,20,7,24,31,0,2,4,0,0,
2013,"Warren, Allister",Warren,"Warren, 2013", Allister,TOR,TOR,O,12,7,24,31,0,1,3,0,0,
2013,"Slade, Brandon",Slade,"Slade, 2013", Brandon,ORA,ORA,T,17,9,21,30,2,0,2,0,1,
2013,"Arch, Travis",Arch,"Arch, 2013", Travis,MIS,MIS,,16,15,14,29,2,4,7,1,0,
2013,"Ferreira, Tyler",Ferreira,"Ferreira, 2013", Tyler,BRA,BRA,F,18,17,12,29,30,0,0,2,0,
2013,"Highfield, Cory",Highfield,"Highfield, 2013", Cory,MIS,MIS,,17,9,19,28,18,3,9,0,0,
2013,"Weiss, Nick",Weiss,"Weiss, 2013", Nick,PET,PET,T,19,11,17,28,59,0,2,2,1,
2013,"Beaudoin, Nicholas",Beaudoin,"Beaudoin, 2013", Nicholas,SCA,SCA,,18,17,10,27,10,1,1,0,0,
2013,"Durston, Jordan",Durston,"Durston, 2013", Jordan,SNA,SNA,F,15,10,17,27,6,0,3,1,0,
2013,"Simpson, Shane",Simpson,"Simpson, 2013", Shane,SNA,SNA,,16,13,14,27,27,0,1,4,4,
2013,"Cook, Jake",Cook,"Cook, 2013", Jake,TOR,TOR,T,17,12,13,25,4,0,3,0,0,
2013,"Prince, Davis",Prince,"Prince, 2013", Davis,KWE,KWE,F,19,12,13,25,8,3,3,0,0,
2013,"Thomas, Brad",Thomas,"Thomas, 2013", Brad,SCA,SCA,,19,8,17,25,0,2,3,0,0,
2013,"Bennett, Matthew",Bennett,"Bennett, 2013", Matthew,BRA,BRA,T,19,11,13,24,98,0,0,1,1,
2013,"Gibson, Tyson",Gibson,"Gibson, 2013", Tyson,BRA,BRA,T,17,12,12,24,2,0,0,2,0,
2013,"Lewis, Garrett",Lewis,"Lewis, 2013", Garrett,BLS,BLS,F,18,7,16,23,14,1,1,0,0,
2013,"Montour, Brandon",Montour,"Montour, 2013", Brandon,SNA,SNA,F,13,8,15,23,28,1,2,1,0,
2013,"Pace, Brett",Pace,"Pace, 2013", Brett,SCA,SCA,,20,7,16,23,14,0,1,0,0,
2013,"St John, John",St John,"St John, 2013", John,WHI,WHI,F,10,6,17,23,10,2,3,0,1,
2013,"Thomson, Tanner",Thomson,"Thomson, 2013", Tanner,TOR,TOR,O,18,9,14,23,0,2,5,0,0,
2013,"Vangalen, Matt",Vangalen,"Vangalen, 2013", Matt,ORA,ORA,T,16,10,13,23,0,0,0,0,0,
2013,"Lane, Austin",Lane,"Lane, 2013", Austin,BLS,BLS,F,20,4,18,22,12,0,2,0,0,
2013,"Powless, Quinn",Powless,"Powless, 2013", Quinn,SNA,SNA,F,10,1,21,22,6,0,5,0,1,
2013,"De Snoo, Mitch",De Snoo,"De Snoo, 2013", Mitch,WHI,WHI,D,20,7,14,21,36,0,0,1,2,
2013,"Cole, Connor",Cole,"Cole, 2013", Connor,KWE,KWE,T,20,8,12,20,10,0,1,0,1,
2013,"Kri, Bradley",Kri,"Kri, 2013", Bradley,ORA,ORA,T,17,8,12,20,4,1,0,0,0,
2013,"Smith, Drake",Smith,"Smith, 2013", Drake,KWE,KWE,F,19,3,17,20,34,0,0,0,0,
2013,"Withers, Jake",Withers,"Withers, 2013", Jake,PET,PET,O,18,8,12,20,32,1,2,0,2,
2013,"Clelland, Brandon",Clelland,"Clelland, 2013", Brandon,ORA,ORA,T,18,8,11,19,8,1,0,0,2,
2013,"Hossack, Graeme",Hossack,"Hossack, 2013", Graeme,WHI,WHI,D,19,7,12,19,16,0,1,2,2,
2013,"Mawdsley, Colin",Mawdsley,"Mawdsley, 2013", Colin,TOR,TOR,T,17,10,9,19,13,0,1,1,0,
2013,"Quinlan, Riley",Quinlan,"Quinlan, 2013", Riley,PET,PET,,15,11,8,19,16,0,1,1,2,
2013,"Searle, Derek",Searle,"Searle, 2013", Derek,BUR,BUR,T,20,4,14,18,22,0,2,0,2,
2013,"Sellars, Connor",Sellars,"Sellars, 2013", Connor,BRA,BRA,F,20,5,13,18,9,0,0,1,2,
2013,"Tutton, Chad",Tutton,"Tutton, 2013", Chad,WHI,WHI,D,7,11,7,18,20,1,1,1,0,
2013,"Ulbikas, Brett",Ulbikas,"Ulbikas, 2013", Brett,BUR,BUR,T,19,6,12,18,2,0,0,0,0,
2013,"Bianchin, Gianni",Bianchin,"Bianchin, 2013", Gianni,BUR,BUR,T,14,6,11,17,8,1,0,0,0,
2013,"Killen, Kyle",Killen,"Killen, 2013", Kyle,PET,PET,AP,13,7,10,17,4,0,1,1,0,
2013,"McMahon, Jamie",McMahon,"McMahon, 2013", Jamie,ORA,ORA,T,11,5,12,17,4,1,3,0,1,
2013,"Root, Patrick",Root,"Root, 2013", Patrick,BUR,BUR,T,20,4,13,17,19,1,0,0,2,
2013,"Buswell, Chris",Buswell,"Buswell, 2013", Chris,BUR,BUR,T,20,4,12,16,35,0,1,0,1,
2013,"Cummings, Carter",Cummings,"Cummings, 2013", Carter,TOR,TOR,T,16,3,13,16,4,0,0,0,1,
2013,"Davidson, Gregory",Davidson,"Davidson, 2013", Gregory,TOR,TOR,T,20,7,9,16,14,0,1,0,1,
2013,"Herreweyers, Zach",Herreweyers,"Herreweyers, 2013", Zach,PET,PET,O,4,8,8,16,4,2,3,0,0,
2013,"MacGregor, Ryan",MacGregor,"MacGregor, 2013", Ryan,BUR,BUR,O,10,4,12,16,14,0,1,0,1,
2013,"Miles, Patrick",Miles,"Miles, 2013", Patrick,BRA,BRA,D,19,6,10,16,84,0,0,0,1,
2013,"Trolley, Kyle",Trolley,"Trolley, 2013", Kyle,PET,PET,T,17,9,7,16,12,2,0,1,1,
2013,"Beatty, Justin",Beatty,"Beatty, 2013", Justin,MIS,MIS,F,12,6,9,15,0,4,4,0,0,
2013,"Wallace, Braden",Wallace,"Wallace, 2013", Braden,BUR,BUR,T,16,7,8,15,14,0,0,0,1,
2013,"Waud, Daryl",Waud,"Waud, 2013", Daryl,PET,PET,T,16,3,12,15,18,0,0,0,1,
2013,"Bell, Tyson",Bell,"Bell, 2013", Tyson,SCA,SCA,,11,5,9,14,16,0,0,2,1,
2013,"Board, Gage",Board,"Board, 2013", Gage,BRA,BRA,D,20,8,6,14,12,1,0,0,0,
2013,"Elder, Lauchlin",Elder,"Elder, 2013", Lauchlin,BUR,BUR,F,15,10,4,14,2,0,0,3,1,
2013,"Fannell, Eric",Fannell,"Fannell, 2013", Eric,SCA,SCA,F,5,9,5,14,34,2,1,0,0,
2013,"Nanticoke, Tehoka",Nanticoke,"Nanticoke, 2013", Tehoka,SNA,SNA,AP,6,4,10,14,0,0,1,0,0,
2013,"Bellamy, Adam",Bellamy,"Bellamy, 2013", Adam,SCA,SCA,,18,2,11,13,21,0,1,0,0,
